nº;FR;PA80;swo;gyeli;bekwel;bekol;konzime;makaa;mpiemo;kwasio;njem;shiwa;BC (BLR3);Reconstr. Régionales (BLR 3);Reconstr. Mougiama, Hombert;;;;
688;pangolin;;zə̀làʔ;ndzààlɛ́;zɛ̀l;ncɔ̀ɔ̀l;nzjɛ̌l;zòòlú;;nzal;nsɛ̌l;;;;
689;pangolin géant;;zə́mà;vímù;ɡɥîm;;ɟwímè;;;;ɟwímô;;*p*í*m*á;°p°í°m°b°á;
690;panier sp 1;°k°ɔ́°m;;;kɔ́m;;kwám;;;;kwɔ́m;;;;
691;panier sp 2;°k°ú°T°Á;kfùɾə̀;kwɛ̂;kúú;kúrə́;kúró;;kūrɔ̄;;kúró;;;;
692;panier sp 3;;;;b̥jâj;;mpjáà;;;;mpwáà;;;;
693;panier sp 4;°b°ó°l;;;bwàl;;bá;báàl;;;;;;;
694;panthère;;ɡwéèy;;g̥òj;nkwèɲ;nkœ̀œ̀;nkwèɲ;nkɔ̀ɛ̀;;nkœ̀œ̀;ʃjə́;;;
695;papaye (emprunt?);°p°Ò°p°Ó;pòpwō;pɔ̀pɔ́;;pùpwɔ́;pòpó;fwòfwó;;pɔpɔ;;pàpàj;;;
696;paquet 1;°d°ó°m°b°á;úmbə̀;dúmbɔ́;wób;;ómó;wámbə́;ōmbɔ̄;;;;;;
697;paquet 2;°b°ɔ̀°m°b°V̀;;;;mbùmb;bòm;;bɔ̀mbì;bʰwambɔ;bòm;;*b*ò*m*b*ò;;
698;parasolier;°s°í°à;;;ʃjéè;;sɩ́à;ʃjɛ̂;;;síà;;;;
699;parce que;°b°É;;;;nə̀bə́;bě;;;;bě;;;;
700;parent;°b°í°à°l°V̀;byáàɾò;bwàlɛ̀;;;bjɛ̂l;bjôl;ɓjālì;bial;bwɛ̂l;;;;
701;parenté;°b°i°á°l°á;byálò;bàwlɛ̀;bjélá;mbjêl;bjɛ́lá;bjɛ̂l;;bial;;;;;
702;paresseux;;;;;ntwì;ntwìì;;ntùì;;ntwìì;;;;
703;parler 1;°l°à°b;làbè;láà;;làb;làb;;;lab;;lò;;;
704;parler 2;°l°ì°b;lwíì;;lìì;;lwìb;;;;lwìb;;;;
705;partager;°k°à°b;kùà;kàbɔ;kàw;kàb;kàb;kààw;kàà;;kàb;kàbálà;;;
706;partie du bras;;;ndzámbɔ̀;zâb;;nzâm;;;nzambɔ;;;;;
707;partir;°k°â°n°ɡ;kə̀;kɛ̀;;;nkɛ́ɛ̀;;kwâŋ;;;kâʔ;;;
708;patate douce;°b°ù°T°à;;;;bùrà;bùrà;bùdɛ̀;;;;;;;
709;paume;°k°ɔ́°n°ɟ°Ì;kwɛ́ŋɟè;kɔ́ndyì;kôz;kúnɟ;kœ̂h;;;kwɛndi;kœ̂h;;;;
710;payer;°ɟ°ɛ́°n°à;ɡínà;púɔ̰̀;;ɟánà;ɟɛ́nà;ɟə́nà;ɟɛ́ná;ɟana;ɟánâ;;;;
711;peau 1;°k°ò°n°d°Á;;;kwǒd;;kònó;;kòndɔ̄;kundɛ;kwǒn;kùndə́;;;
712;peau 2;°k°ó°T°Ì;kúù;kúdɛ́;kót;kúúr;kʊ́r;;kōrī;kur;kʊ́r;;;;
713;peigne;°ɡ°w°à°P°à;;;;wèb;ɡbɛ̀bà;;wàbà;;;;;;
714;peigner;°ɡ°w°à°P°ì;;;;wèb;ɡbɛ̀b;;wàbì;;;;;;
715;peine;°t°ú°ŋ;;;túŋ;;túú;cúŋ;tūūŋ;;túú;;;;
716;penser;°s°í°m°s°à;;;ʃímsà;símə̀zə̀;símsà;;;;sísìmsà;símàɡà;;;
717;percer 1;°t°ú°b°à;tfwóò;tfùbo;túù;túbɔ̀lə̀;túbò;cúwàl;;;túbô;tsúà;;;
718;percer 2;°l°ú°m°à;;;;;lúmò;;lūmɔ̀;;lúmô;;*t*ú*m;;
719;perdre;°d°í°m°b°à°l°à;dzə́mbə̀;jímbɛlɛ;;dímbə̀lɔ̀;dîm;ɟímbàl;dímbɔ́lɔ̀;dzimlɛ;dímlô;;*d*í*m*b;;
720;perdrix 1;°k°w°à°l°V̀;;kwàlɛ̀;;cɔ̀ɔ̀l;;còòlú;kwàlī;cɥal;;;;;
721;perdrix 2;°k°w°à°K°á;;;g̥bǎ;;kpǎʔ;;;;kwàʔá;;;;
722;père;°s°á°n°ɡ°V̀;sáŋɡò;sá̰;sɛ́ɡ;sɔ́nɡə̀;sɔ́ŋ;sónɡû;sānɡɔ̀;sɔŋ;sɔ́ŋ;ʃô;*c*á*n*ɡ*ʊ́;;
723;perroquet;°k°ò°s°È;kùù;kùsì;g̥óswà;kùùz;kø̀h;;kòè;kwii;kwɩ̂h;;;;
724;personne;;òɾò;ùdì;ôt;ùd;ʊ̀r;;òrì;ur;ʊ̀r;ùrù;;;
725;personne renommée;°ɟ°ó°K;;;ɡɥék;ɟwíìɡ;ɟø̂ʔ;;;;ɟwɩ́ʔrâ;;;;
726;petit 1;°t°ɔ́°K°à;twáʔ;tsílì;twâl;;twáʔwó;;tɔ̀ɡāā;twaɡu;;tútwáʔ;;;
727;petit 2;°Ô;wáà;;ɔ́ɔ̀tá;wá;â;;;wa;â;;;;
728;petit-fils, petite-fille;;dà;ntà;móód̥à;ntà;ntà;ntà;;ndʰa;;tà;*d*à*d*à;;
729;peu (un peu);°b°à;;;bààndà;bà;bá;;;;bà;;;;
730;peur;°b°Ó;;;bwɔ́ɔ́;;bʊ́á;;;;bʊ́á;;;;
731;picorer;°t°ò°T;twámbə̀lə̀;twálɔ;;;tòr;;tōè;;tœ̀r;;;;
732;pied;°k°ǒ;kū;kû;kǒ;kù;kʊ̌;;kǒ;ku;kʊ̌;kù;;;
733;piège;°l°á°m°b°à;lámbà;lámbɔ̀;lâb;lâmb;lâm;lààmb;lāmbɔ̀;lambɔ;;;;;
734;pierre;°k°ɔ̀°K°Ì;kwɔ́ʔə̀;kɔ́;kók;;kóʔ;;kɔ̄ɡì;kwəˤ;kóʔó;kwúʔ;;;
735;piétiner 1;°ɲ°à°l°à;ɲàlə̀;;ɲàl;;ɲàl;ɲàl;ɲàlɔ̀;;;;;;
736;piétiner 2;°t°í°P°à;;tsíbɔ;;tíbɔ̀;tíbè;;;;tíbô;;;;
737;pigeon;°p°è°P°à;;;;fàb;;;pèbɔ̀;piba;pàbàà;;;;
738;piler;°d°ù°m°à;;;dùm;dùmɔ̀;dùmò;;;;;;;;
739;pilon;;;;d̥ùmùt;;;ɟùmjà;tùmìlì;pfumbi;túm;;;;
740;pintade;°k°â°ŋ;kâŋ;kâ̰;káà;kâŋ;;;kâŋ;;;kàʔ;;;
741;pipe;°t°ɔ̌°ŋ;;;tǒŋ;;tòó;;tɔ̀ɔ̄ŋ;;;;;;
742;pipe sp;°b°ù°K°V̀;bvùɡù;;bùkɔ̀;bùɡ;àbùʔ;bùɡ;ɓòɡì;;;;;;
743;pirogue;;byálè;álɛ̀;ɛ̂l;ɔ̂l;ɛ̂l;ôl;;al;wɛ̂l;bjálì;;;
744;piste d'animaux;°p°á°K°V̀;;;pɔ̂k;;pɔ̂ʔ;;pāɡì;;;;;;
745;pitié;;ɡwɔ̌ŋ;ngɔ̀ngɔ̀lɛ̀;g̥ǒŋ;nkwɔ̀ŋ;nkòó;;nkɔ̀ɔ̄ŋ;nɡwɔŋ;nkòó;;;;
746;plaie, blessure;°p°é°ŋ;píɔ̀ŋ;pḛ́;pjóŋ;fɔ́ŋ;pɩ́ɩ́;fúŋ;pēēŋ;piuŋ;pɩ́ɩ́;pjó;;;
747;planche;°b°á°m°Ó;bámbə̂;;;bɔ́m;bɔ́m;bómbú;ɓāmī;;bám;;;;
748;plantation;°p°è°m°b°à;;;pjèb;fàmb;pèmé;fàmbə́;pèmbɔ̄;;pjěm;;;;
749;plante du pied;°b°ɔ̀;bwɔ̀;bɔ́;bɔ̀;bwà;bò;bwò;;bwɔ;bò;;;;
750;planter;°z°ù°m°à;;bɛ̀;;;sùmò;;sùmɔ̀;;;zímà;;;
751;plat;;;;g̥à;;nkà;;;;nkà;;;;
753;plein (être);°l°ó°n°d°V́;;;lúdlá;lwéndə́lá;lónò;;tōndì;lundɛ;lwôn;;*t*ʊ́*n*d;;
754;pleur;°ɟ°ɛ̀;;wê;ɡɥɛ̂;;ɟwê;jə̂;ɟà;ju;ɟwê;;;;
755;pleurer;°ɟ°Ì°Ì;ɡì;gìyɔ;ɟìì;ɟìì;ɟɩ̀;ɟìì;ɟì;ɡi;ɟɩ̀;ɡì;;;
756;pleuvoir;°n°ɔ́°ŋ°Ì;nwɔ́;;nɔ̀;;nǿø̀;ɲwô;nɔ̂ŋ;;nwɩ́ɩ̀;;;;
757;pluie;;mbvə̄;mbvúɔ̀;b̥í;mpú;mpíé;mpú;mpīɔ̄;mvuɔ;mpwíó;pwə́;;;
758;plume;°s°ǎ°n°ɡ;;sâ;sà;sà;sǎ;ʃàá;sàŋ;sa;sǎ;ʃǎʔ;;;
759;poignarder;°l°ú°m°à;;;lûm;lúmɔ̀;;;;pfuma;;;*t*ú*m;;
760;poil;°m°ì°ɛ́;;;mjɛ̌;mjɛ̀;mjě;;;miɛ;;mjɛ́;;;
761;poing;°k°ú°T°à;;kfúzá;kútà;kúdà;kúrà;;kúrá;;;;;;
762;poison;°ɟ°ò°K°V̀;ɡwàʔ;;d̥ô;ɟwòɡ;ɟwòʔò;ɡwòɡ;dò;;ɟɔ̀ʔ;;;;
763;poisson;°s°û;ʃúù;fû;sû;ʃû;sû;ʃû;;fu;sû;fə̂;;;
764;poisson sp;;mbàʔ;;b̥à;;mpàʔ;mpàɡ;;;;;;;
765;poitrine;°b°è°T°V;;;bêt;bèd;bɩ̀r;bə̀d;;pfurəˤ;bɩ̀r;;;;
766;polygamie;°ɡ°w°á°l;;válɔ́;wál;wál;ɡbál;wál;;;;;;;
767;pondre;°b°í°K;byâ;bwá;bjâ;;;bwííɡ;;bia;;;;;
768;porc-épic;;ŋɡùmbə́;nkùmbɔ́;g̥wǒb;nkwɔ̀mb;nkòmó;nkwàmbə́;nkòmbɔ̄;nɡumbɔ;nkwǒm;;*ɡ*ʊ̀*m*b*á;°ɡ°ò°m°b°á;
769;porte;°b°ɛ̂;bə̀;bɛ̂;bɛ̂;bə̀;bê;bɛ̂;bɛ̂;bɛ;bê;bə̂;*b*é*d*ò;;
770;porter 1;°b°ɛ̀°p;;bàwɛ;bɛ̀p;;bɛ̀b;;;bab;;;;;
771;porter 2;°k°ɛ̂°n°ɡ;;;;nkênɡ;nkɛ́ɛ̀;nkɛ̂ɲ;nkāɛ̄;;nkɛ́ɛ̀;;;;
772;potamogale;°s°ù°p°È°p;;;sûpjèp;;sùpêb;;;;sùpœ̂b;;;;
773;potier;°m°è°l;;;;;mèl;mòòl;;;mèl;;;;
774;pou;°n°ì°n°V́;;;nǐn;;nìné;ɲìnə́;;ina;;ɪ̀nə́;;;
775;poubelle, ordures;°k°ù°n°d°V̀;kfə̀ndə̀ʔ;kfùndɛ̀;kɥìd;kùn;kùnù;;;kue;kùnʊ̀ʊ̀;;;;
776;poudre;°p°ù;;pfùyá;pù;;pǔ;fùú;pǔ;;pǔ;;;;
777;poule;°k°ú°b°Ò;kfə́ə̀;kfúbɔ̀;kúù;kúbɔ̀;kúò;;kūbɔ̀;pfuɔ;kúbò;kfúò;*k*ú*b*à;;
778;pourri;°b°ɔ̀°l°Ì;bwòlə̄;mbɔ̀yá;bòl;bùl;bòl;bwòl;ɓɔ̀lì;bwɛl;bòl;;;;
779;pourrir;°b°ɔ̀;bwɔ̀;bɔ̀;bɔ̀;;bò;;;bwɔ;bò;bwɔ̀;;;
780;pousser;°t°í°n°d°à;tsə́ndə̀;tsíndɔ;;tìndə̀lɔ̀;tínè;cíndàl;tīndɔ̀;tsindɛ;tíínô;;;;
781;poussière;°p°ù°m°b°Í;;;pǐb;;pǐm;fùmbjâ;pùmbī;;pwǐm;;*p*ù*m*b*ú;;
782;prendre;°n°ɔ̀°ŋ°à;nà;nɔ̀ɔ̀;nɔ̀ɔ̀;ɲwàŋ;nʊ̀à;;nɔ̀ŋ;nuŋ;nʊ̀ɔ̀;nṵ̀ŋá;*n*ò*n*ɡ*ʊ*d;;
783;préparer;°k°ò°m°V̀°s°à;;kùmasa;;kwàmə̀zà;kʊ̀msà;;;;kwòmsà;;;;
784;près;°k°ú°n°á;kfúnə̀;;kúnâw;kúno;kúnókúnò;;;;;kfə̀nàkfə̀nà;;;
785;presser;°ɲ°á°m°à;;myámɔ;ɲâm;;;ɲàm;ɲāmɔ̀;;;;;;
786;prêter;°k°ò°l°à;kùlè;kùlɛsɛ;kwòlá;kwèl;kʊ̀l;;;;kwɩ̀l;;;;
787;prier;°ɟ°à°K°à°l°à;ɡìʔèlà;gyɛ̀Kɛlɛ;;;ɟɩ̀ʔlà;ɟàɡə̀là;ɟàɡàlà;ɟaˤlɛ;ɟwɛ̀ʔlà;;;;
788;prison;°b°ò°K°Ì;bwɔ̀ʔ;;bòk;mbùɡ;mbʊ̀ʔ;bùùɡ;mbòɡì;;mbʊ̀ʔ;;;;
789;prix;°t°á°ŋ;táŋ;tâ̰;;tɔ̂ŋ;tâŋ;;;taŋ;tâŋ;;*t*á*n*ɡ*ʊ;;
790;profond;°d°í°m°à;;jímɔ;dîm;;dîm;ɟímə̀;dīmɔ̀;dzima;dímô;dzímə̀;;;
791;profondeur;°t°ɔ̀°K°Í;ìdwɔ́ʔə́;;;;tǒʔ;;tɔ̀ɡī;;tòʔó;;;;
792;promesse;°k°à°K°V̀;ŋɡàɡè;kágɛ́;;nkɛ̀ɡ;nkɛ̌ʔ;nkààɡə́;;kaɡu;nkɛ̀ʔɛ́;;;;
793;promettre;°k°à°K°V;kàɡè;kàgɔ;;kɛ̀ɡ;kɛ̀ʔ;kààɡ;;kaɡu;kɛ̀ʔ;;;;
794;propre;°p°ú°P°á°n;fə́bàn;pfúbánɛ́;;fúbán;fúbán;;;;fúbán;;;;
795;propriétaire;°k°ú°m;;;kúmɛ́sà;;kúm;;;;kúm;;;;
796;proverbe, conte;°k°à°n°à;kànə̄;kàndá;kànà;kààn;kǎn;kàànə́;;nkana;;;;;
797;puce;°ɲ°a;;;;ɲâ;ɲà;;;ɲa;;;;;
798;puiser (de l'eau);°d°à°ŋ;dàŋ;dà̰;dàà;;dàà;dò;ɗàŋ;daŋ;dàà;;;;
799;puits;°s°ɔ́°n°ɡ°á;;;sɔ́ɡɔ́;;swáŋá;;;;sɔ́ŋá;;;;
800;punition;°t°é°K°á°l°Í;;;;ntélé;déʔlé;ntíɡə́lí;;;ntɩ́ɡá;;;;
801;pus;;;mavínó;ɡɥín;ɟìnɔ́;;;wīnɔ̄;zina;;;;;
802;python;;mbwámə̀;mbwàmɔ̀;b̥ɔ̀m;mpwàm;mpwàm;mpwààm;mpɔ̀mɔ̀;mbʰwama;mpwɔ̂m;;;;
803;quand ?;°d°é°n°Í;də̀nə̀;;dén;;dɩ́n;;ɗēnī;;;;;;
804;quatre;°n°â;nóŋ;nâ̰;nâ;ná;nâ;nô;ná;na;nâ;bínə̀;;;
805;question;°c°í°K°á;fíyà;tsíyà;;cíɡá;cíá;ɟìɡà;ɟīā;;cíá;;;;
806;queue;°k°ò°n°d°Í;kùndū;kùndé;;kùùnd;kʊ̌n;;kòndī;kundi;kʊ̌n;kùndə́;*ɡ*ʊ̀*n*d*ʊ́;;
807;qui ?;;zə́;zá;zɛ́;ncé;nzé;;nɟɛ̀;nzɛ;nsé;ʒə̀;;;
808;quoi ?;°ɟ°è;yɛ̀;gyí;jé;ɟè;jé;ɟì;jè;ɡi;;ɟə̀;;;
809;racine 1;°k°à°ŋ°l°ó;kàŋɡə́lə̀;;kàŋàl;kǎlɔ́;kààlé;kòòlə́;;;kààló;;*ɡ*à*n*ɡ*á;;
810;racine 2;°p°è°n°d°Ì;;pèndɛ̀;;;;;pèndì;pindi;;pìndí;;;
811;ramasser;°t°ɔ̀°K°Ì;;tɔ́kɛ;ték;twîɡ;tœ̂ʔ;cwə̀ɡ;tɔ̄ɡì;tuɡ;tœ̂ʔ;;;;
812;ramer;°d°ú°K°à;dvúɡə̀;;dwâ;dúɡɔ̀;dúʔò;;dūɡɔ̀;;dúɡô;;;;
813;ramper;°ɟ°à°ŋ;ɟáɡè;wáwɔ;ɟɛ̂k;;ɟàŋlà;;;;ɟɛ̂ʔ;;;;
814;rassasié;°ɟ°í°l°à;dzə́lə̀;jílɔ;ɟîl;;dílè;ɟílə̀;ɟīlɔ̀;;ɟílô;;;;
815;rassembler, unir;°s°ɛ̀°n°ɡ°à;;;sɛ̀ɡ;;sjɛ̀ŋà;ʃènɡà;;sanɡa;sɛ̀ŋ;;;;
816;rat;;;;d̥àà;ntàŋ;ntàà;ntò;ntàŋ;;ntàà;;;°d°à°n°ɡ°à;
817;ratel;°b°ò°ŋ;;;bòŋ;;bʊ̀ʊ́;bûŋ;;;bʊ̀ʊ́;;;;
818;recevoir;°b°ì°V̀;bì;;;bìì;bì;;;;bwɩ̀;;;;
819;réchauffer;°ɟ°ó°n°ɡ;bvúŋɡə̀lə̀;dyúngɛlɛ;ɡɥêɡ;;ɟø̂ŋ;ɡwánɡə̀lə̀;ɡwúnɡɔ́lɔ̀;;ɟwɩ̂ŋ;;;;
820;refuser 1;°b°è°n°à;bə̀nə̀;bènɔ;bjèn;bə̀n;bènè;bàn;;bina;bjèn;bìnə̀;;;
821;refuser 2;°p°ɛ̀°V̀;;;pɛ̀ɛ̀;;pɛ̀ɛ̀;;pàɛ̀;;;;;;
822;refuser 3;°c°ì°n°à;;;;;cì;cìnə̀;cìnɔ̀;;cììnò;;;;
823;régime (bananes);°s°à°n°ɡ°I;;;sɛ̀ŋ;;;sáɡə́;ʃààŋ;saˤ;;;;;
824;rein;°p°í°K°V̀;;píì;;;pîʔ;;pīɡì;mpfiəˤ;;;;;
825;remplacer;°ɟ°ì°l°à;dzə̀ɾà;;;;ɟìlà;ɟìlà;;;ɟìlà;;;;
826;remplir;°l°ó°n°d°à°l°à;lúŋɡə̀lə̀;lúndɛlɛ;lódàl;lwɔ́ndə̀lɔ̀;;;lóndɔ́lɔ̀;lundɛlɛ;;lúndə̀lə̀;*t*ó*n*d;;
827;rencontrer;°b°ɔ̀°m°à;bùmà;;;bwámà;bɔ̀mà;bwàmà;;;bɔ̀mà;;;;
828;rendre;°b°ú°l°á°l°à;;;búlàl;;;;búlɔ́lɔ̀;;búlâ;;;;
829;répondre 1;°b°V°s°à°l°à;;byáàdà;búlàl;;bɩ̀hà;bwɛ̀ɛ̀l;;;bwɔ̀hlà;;;;
830;répondre 2;°ɟ°à°l°à;yìlàn;yàlanɛ;;jàlà;jàlà;;ɟàɛ̀;;jàlà;;;;
831;répondre 3;°b°V̀°n°ɟ°à;;;;bènɟɛ̀;bɔ̀sà;bɛ̀nsà;;biaŋsa;;;;;
832;repos;°ɡ°w°à°l°á;wòɾá;vɔ̀dá;wàlá;wàdá;ɡbàlá;;;;ɡwàlá;;;;
833;respirer;°s°ɔ́°s°à;;;swôs;;sóhò;;ʃɔ̄ɔ̀;;;;;;
834;ressusciter;°p°ɛ̀°s;pàʔàlə̀;;;;pɛ̀h;fèʃ;;;pɛ̀h;;;;
835;rester;°d°ì°À;;jî;dìì;dì;dì;ɟì;dìɔ̀;dzi;dì;;;;
836;rêve;°l°í°m°à;;;;;límà;;límá;;límà;;;;
837;riche;°k°ú°m°á;kfúŋkfûŋ;kfúmá;kúmá;kúkúm;kúmá;;;pfuma;;;;;
838;rien, vide;°t°ó°_;tútùrúʔ;tɔ̀sâ;tótò;;;;tótō;tɔ;túʔú;;;;
839;rire (N);°ɟ°ò;ɡwò;dyɔ̀;ɡɔ̀;;ɟò;;;;ɟò;;*j*ò*d*à;;
840;rire (V);°ɟ°ɔ̀°À;ɡwò;dyɔ̀;ɡɔ̀;jwò;jò;ɡwò;ɡwɔ̀;;jò;ɡùə̀;;;
841;rive;°c°í°n°d°V́;tsə́ndə́;tsíndí;cíd;;;cíndú;cīndī;tsindi;cín;;;;
842;rivière;°d°í°b°Ó;dvúè;jíwɔ́;díí;;díbé;ɟíwó;dībɔ̄;dziɔ;díbó;;*d*í*b*á;;
843;rivière (grande);°ɟ°ɔ̀°ŋ;ɡwâŋ;;;nɟwǎŋ;ɡwǎŋ;ɡwòó;;;;;;;
844;riz;°l°ɔ́°s°è;lɛ́s;dísì;lɛ́s;;léhè;lə́s;lɔ̄zɔ̄;lisi;;;;;
845;ronfler;°k°ɔ̀°ŋ°à°l°à;kwàŋɡə̀lə̀;kɔ̰̂lɛ;kòŋàl;kwàlə̀;kwààlè;;;kwaŋlɛ;;;;;
846;rosée;°l°ɔ̀°K°I;;lɔ̀ɔ́;lòk;lùùɡ;lǒʔ;lwìɡê;lɔ̀ɡī;lwəˤ;;;;;
847;roter;°b°è;mbèàʔ;;b̥èbè;bèb;bɩ̀b;bèw;;bia;;;*b*ɩ̀;;
848;rouge;°s°ò°n°ɡ;cûʔ;;zòò;;cʊ̀ʔ;;;;sʊ̀ŋ;;;;
849;route;°ɟ°ɔ́°ŋ;ɟɔ́ŋ;;ɟɔ̂ŋ;nɟwɔ́ŋ;;ɟwóŋ;;;;;;;
850;ruisseau;°s°ò°m°b°Ì;;;;ʃùmb;;;ʃòmbì;sum;sʊ̀m;;;;
855;sable;°s°ɛ̀;sɛ́lɛ̀ʔ;sɛ́;ʃɛ́;sìɲɛ̀;sɩ̌á;ʃɛ̀;sɛ̄;sɛ;sjóò;ʃə́;;;
856;sabot;°p°a°T°a;;bɔ́;pá;;pàrà;;;pa;pàràà;;;;
857;sac;°m°j°à°n°ɟ;;;;mjànɟ;mjàh;;;;mwàh;;;;
851;sadosser;°ɟ°ɛ́°K°à°b°à;;ɔwɔ;ɟâw;;ɟjɛ̂ʔwò;ɟáɡə̀wò;ɟɛ̄ɡɔ̀;;;;;;
852;sagenouiller;°k°û°T;kfə́ɾə̀;kfúdɔ;;kûd;;;;pfur;kwîr;;;;
858;sagesse;°p°è°K;pə̀ʔ;pèKè;;fòɡ;pɩ̀ʔ;fə̀ɡ;;piəˤ;;;;;
859;saison sèche;°k°ó°l°V́;;;kwól;;kóló;;;;;kúlə́;;;
860;salé;°ɟ°ó°m°à;;dyùlɛ;ɡwôm;;ɟómò;;ɡwōmɔ̀;;ɟwôm;;;;
861;saleté;°b°ò°m°V̀;mbvyɪ̀ndə̀;mpìndì;;;bòmò;bwàm;;;bwòm;;;;
862;salive;°t°ɛ́°l°ì;;tɛ́lɛ̀;têl;tɛ́lɛ̀;cjéèlé;;;tɛl;tjêl;;;;
863;saluer 1;°s°ò°s°à;;súmɛlɛ;swòs;;sòhò;;;;swòh;;;;
