nº;FR;PA80;swo;gyeli;bekwel;bekol;konzime;makaa;mpiemo;kwasio;njem;shiwa;BC (BLR3);Reconstr. Régionales (BLR 3);Reconstr. Mougiama, Hombert;;;;
864;saluer 2;°b°á°T°à;bə́ɾà;;;bárà;èbáràè;bə́dà;;;bárâ;;;;
865;samedi;°s°â°d°Ê;;;;sâdé;sáàdéè;sə̀sàdɛ̂;;;;;;;
866;sang;°c°ì;tsē;tsíɛ̀;zà;cì;cìé;ncíjà;ncíá;tsiɛ;cìó;tʃə́;;;
853;sasseoir;°d°ì;dzì;jì;d̥ìsí;dìsí;;;;dzi;;dzɛ̂ʔsə́;*d*ì*a*d;;
867;sauter 1;°p°ɔ°m°a;;;;;pɔ̀mà;fâm;;;;fámə̀;;;
868;sauter 2;°k°é°b°à;kə́ndà;;;kâb;;kôw;kēbɔ̀;;;;;;
869;savoir;°ɡ°Ú°à;;;ɡû;;ɡʊ́à;;ɡūɔ̀;;;;;;
870;scie;;zə̀ɡà;nsíyâ;;cìɡà;nzìʔ;ʒìɡà;ncìɡì;;nsìʔ;;;;
871;scorpion 1;°k°O;kwɔ́làɾì;;kííkwà;;kʊ̌lɩ̀l;;;;kʊ́kwɔ̀ʔ;;*k*ʊ̀*t*ʊ́;;
872;scorpion 2;°b°á°m°b°l°ɔ́°l°A;;bámíwálɛ́;;bə̀mblwál;bámlwál;;;bamwalɛ;bámlwɔ́l;;;;
873;se battre 1;°d°ù°m°à;;;dùù;dùmɔ̀;;;;;lúmô;;;;
874;se battre 2;°b°í°à;bvíìlà;;;;bî;;bīɔ̀;;bî;;;;
875;se battre 3;°b°ò°m°à°l°à;;bvúdà;;;bʊ̀mlà;;;vumla;;búmà;;;
876;se courber;°k°ú°T°V̀°b°à;kfə́ɾə̀;;;kúɡə̀bɔ̀;kúrwò;;kúrɔ́ɔ̀;;kúrbô;;;;
877;se déplacer;°t°é°l°à;tə́;túà;;;tɩ́là;cɛ̀là;;;tɩ́lâ;;;;
878;se déshabiller;°s°ɔ́;ʃwɔ́ɾà;sɔ́lɛ;sɔ̂;ʃwô;sô;;ʃɔ̂;swɛl;;;;;
879;se lever;°ɡ°V̀°l°V;wòlà;;wɛ̀l;wòl;;wòl;wjélá;walɡ;;;;;
880;se moucher;;yə́mbə̀;vɛ́mbɔ;;jə̂m;ɟwɛ̂m;;wjɛ̀mbɔ̀;;;;;;
881;se reposer;°ɡ°w°à°_;wòɾà;vòda;wàlà;wàdà;ɡbàlà;wòɡà;;wara;ɡwàlà;wàɡà;;;
882;se réveiller 1;°ɟ°è°m°à;ɟìmà;;ɟèm;ɟòm;ɟɩ̀m;ɟjùm;ɟèmɔ̀;ɡimnɡa;ɟɩ̀mà;;;;
883;se réveiller 2;°ɡ°w°à°l°à;;;lóà;;;;wàlɔ̀;;;wálàɡà;;;
884;sec, fumé;°s°ɔ́°s°a;;swásâ;sésá;ʃwézá;swɛ́há;;ʃɔ̄ɔ̀;swasa;;;;;
885;sécher;°s°ɔ́°s;ʃwéèy;swásɔ;sês;ʃwêz;swêh;ʃwéʃ;;;sœ̂h;;;;
886;secouer 1;;;;d̥èɡ;;ntjɛ̀ŋ;ntə̀nɡ;;;ncjèŋ;;;;
887;secouer 2;°s°a°K°V̀;sə́ʔə̀sə̀;síyɛsɛ;;sáɡə̀zə̀;sjɛ̀ʔrè;sàɡə̀sə̀;;saˤsɛ;sìʔrò;fə́ʔɟə̀;;;
888;sein;°b°ɛ́°l°V̀;bə́lə̀;bɛ́lɛ̀;bêl;bôl;bêl;bə̂l;ɓɛ̄lì;bɛl;bêl;bə́lì;;;
889;semence;;;;b̥èk;;mpèʔ;mpə̀ɡ;mpɛ̀ɡì;;mpèʔ;;;;
890;sentir;°n°ù°m°b°a°l°À;nùmbə̀lə̀;nyùmbɛlɛ;nùb;nùmə̀lɔ̀;nùmò;;nùmbɔ̀;nimlɛ;;númbì;;;
891;séparer;°b°á°K°V̀;báɡè;bága;bɛ́kà;bóɡà;bɛ̂ʔ;bɛ́ɛ́ɡ;ɓāɡì;;bɔ́ɡâ;;;;
892;sept;°t°á°b°ɛ̀°l°Í;tébáàlì;;;tábɛ̀l;támbɛ̀l;tə́wèlí;;;;;;;
893;serpent;°ɲ°ɔ́°ŋ;ɲɔ̂ŋ;nyṵ́à̰;ɲɔ̂;ɲwâŋ;ɲʊ́à;ɲwâ;ɲɔ̂ŋ;ɲɥaŋ;ɲʊ́ɔ̀;ŋwô;*n*y*ó*k*à;;
894;serrer 1;°l°ɔ̀°T°à;;;lɔ̀tàl;;lwààrè;;;;lwɔ̀ɔ̀rò;;;;
895;serrer 2;°ɲ°é°m;yímə̀;nyímɛlɛ;;;jémlè;jîm;;ɲimlɛ;;;;;
896;sève;°k°ɔ́°n°d°à;;kɔ́ndà;kódà;kwɔ́ndà;kɔ́nàá;;;kwanda;;;;;
854;shabiller;°b°ɔ́°T°à;bwáɾə̀;bwádɔ;bɔ́t;bwâd;bwâr;bwààd;ɓɔ̄rɔ̀;bwar;bwɔ̂r;bwárə̀;;;
897;siège;°d°ì°à;dzìyà;jìyɔ́;;dìà;;;dìɔ̄;dzi;;;;;
898;siffler;°l°ó°ŋ;;lṵ́à̰;;lwâŋ;lʊ́ò;lwô;;lwaŋ;lʊ́â;;;;
899;silhouette;°s°ì°s°í°m°b°V̀;sə́sə̂m;sìsímù;ʃìʃím;sísìm;sìsîm;ʃìʃîm;sìsímbí;;sísìm;sìsímì;;;
900;singe;°k°é°m°à;kə́mà;kímì;cêm;kâm;cémè;kâm;kémɔ́;kima;;kímə̀;;;
901;sitatunga;;;;b̥ìl;mpùl;mpùl;mpùl;mpùlì;;mpùl;;*b*ù*d*ì;°b°ù°d°ì;
902;six 1;°t°ó°b°á;ntúúwò;ntùɔ́;;twób;tóbó;;;tuɔ;;;*t*ʊ́*ʊ́*b*á;;
903;soeur;°k°á°l°V̀;kálô;kálé;kɛ̌l;kól;kɛ́l;;kālī;kal;kɛ́l;kálí;;;
904;soigner;°ɟ°ò°m°b°À;ɡúmà;;ɡwòm;;ɟòmò;ɟámbə̀lə̀;ɡwòmɔ̀;;ɟwòm;;;;
905;soir;°k°ò°K°ó;ókùʔú;kùgúù;kwòkó;kùɡú;;;;kuɡu;;kóɡújɛ̀;;;
906;soleil;°ɟ°V́°s°V́;zíyè;vísɔ́;ɡɥés;jéz;ɟwéhé;jásə́;;ziɛ;;jíjə́;;;
907;sommeil;°ɟ°ɔ̂;ɡwò;dyɔ̂;ɡɔ̂;;ɟô;ɡwô;ɡwɔ̂;;ɟô;ɡwô;;;
908;sorcellerie;°ɟ°é°m°b°à;ɟìmbə̀;;ljéb;jàm;lèmè;àmb;lèmbɔ̀;;;;*j*ɩ*m*b*a;;
909;sorcier;°ɟ°è°m°b°à;;gyìmbɔ̀;;nɟòmbə́lò;lèmè;ɟìmbúlù;lèmbɔ̀;nɡimbɔ;ljèm;;;;
910;sorte;°b°ì°m°b°Í;;;;mbì;bì;mbìí;bīmī;;mbì;;;;
911;sortir;°p°í°à°l°à;;;pjâl;fjálà;pjâl;;;;pwâl;;;;
912;souche;°k°ù°m°V́;;kfùmɔ́;kùm;kǔm;kǔm;;kùmī;;kǔm;;*ɡ*ù*m*ù;;
913;souffle, air;°ɡ°ú°l;;;ɡɥîl;;ɡûl;ɡûl;;;nɡûl;;*p*ú*d*ì;;
914;souffler 1;°p°ù°p°à°l°à;fùbə̀lə̀;pfùbɛlɛ;pùpàl;fùbə̀lɔ̀;pùblò;;;;pùblò;pfùálá;;;
915;souffler 2;°ɡ°ú°m°à°l°à;;;wúbàl;;ɡúmlò;;wúmbɔ́lɔ̀;;ɡúmlô;;;;
916;soufflet;°k°ɔ̀°m°b°à;;;kwòb;kwòm;kòmó;;;kùmbɔ̀;;;;;
917;souffrir;°ɟ°ù°K;bvùɡə̀;;;ɟùɡ;ɟùʔ;;;;ɟùʔ;;;;
918;soulever;°b°é°n;bə́ɾì;bénɛlɛ;;bén;bɩ̂n;bə̂n;;;bɩ̂n;bínáɡá;;;
919;soupe sp;°p°i°á°ŋ;píàŋ;;pjáŋ;fjáŋ;mpjáŋ;fjáŋ;;piaŋ;mfjáŋ;;;;
920;sourcil 1;;mbvíə́ʔə̀;;j̥éb;;ncémé;;nkēmbɔ̄;;;;;;
921;sourcil 2;;;nkɛ̀lɛ̀;;bə̀nkòl;;;;nɡiəˤ;;nkjə́ʔ;;;
922;souris;°p°ô;pū;;póò;fû;pʊ̂;fû;pô;pu;pʊ̂;;;;
923;souris sp;°b°à°K°à;;;bà;mbàɡ;;;ɓàɡɔ̄;;bàʔá;;;;
924;sperme;°ɟ°ô°m;;dyúmù;;ɟûm;ɟʊ̂m;;;ɟum;;;*d*ʊ́*m*è;;
925;stérile;°k°ù°n°d°Í;pfúmpfùndè;kfùndɛ́;kɥǐd;kùùnd;kǔn;;kùndī;pfun;kǔn;;;;
926;stylo;°k°ò°s°V̀;kùs;;kwòs;;kòhò;;;;kwòh;;;;
927;sucer;°ɟ°ɔ̂;ɲáŋ;nyâ;ɡûl;;ɟû;jô;wīɔ̀;;;;;;
928;sucré;°s°ɔ́°s;ʃwèè;;sês;;swèh;;ʃɔ̀ɛ̀;;sœ̂h;;;;
929;suffir;°ɟ°à°l°à;ɡìlà;;;;ɟàlà;;ɟàlà;;ɟàlà;;;;
930;suivre;°d°ú°à;;;dû;;dû;;dūɔ̀;;dû;;;;
931;supporter;°ɟ°í°s°_;;;g̥ʸísàl;;ɟûhwò;ɟísòw;ɟízɔ́ɔ̀;;ɟíhbô;;;;
932;surpris 1;°t°Ó°T°à;tùɾà;;;twérà;tø̀rà;;;;twɩ̀rà;;;;
933;surpris 2;°s°V°K°à;;sàga;sèkà;;;;;saɡa;sɔ̀ɡà;;;;
934;tabac;;;ndàlò;d̥ɛ̀lɛ̀k;;ntɔ̀lɔ̀ɔ̀;;;ndaləˤ;;;;;
935;tache;°t°ɔ́°n°Ì;;tá;tɔ́n;;tɔ́n;;tɔ̄nī;twɛn;;;*t*ó*n*á;;
936;tailler;°s°ó°n°ɟ°Ì;ʃwɛ́ŋɡì;;sêz;ʃwênɟ;cø̀h;ʃwêɲ;;swɛndi;sœ̂h;;;;
937;talon;°t°í°n°d°I°ɡ°ò;tsə́ndə́ʔə̀;tsíndí;;tíndìɡì;;ncíndúɡú;;tsindi;;tsímbə̀ʔ;*ɡ*ʊ̀*d*ʊ̀;;
939;tambour 1;;;ngɔ̀mɔ̀;g̥wòm;nkòòmb;nkòm;nkwə̀m;;nɡɔm;nkòm;;;;
940;tambour 2;;;;;ntùmɔ̀;ntùmò;;ntùmɔ̀;ndʰwambɔ;;tsùmà;;;
941;tambour 3;°k°u°l;kfə́lə̂;;kúl;kúl;;;;;kûl;;;;
942;tamis;°s°ɛ̀°K°V̀;;sɛ̀gɛ̀sɛ̀;;;sjɛ̀ʔrà;sàɡə̀sà;sɛ̀ɡì;;;;;;
943;tante;°m°á°m°V;mámâ;mámé;mɛ́m;mɔ́m;mɔ́m;móm;;mam;;;;;
944;tas;°b°ê°K°V̀;;;bêk;bwɔ́ɡ;bɩ̂ʔ;;bēɡɔ̀;;bɩ́ʔ;;;;
945;tasse (empunt anɡlais ?);°k°ɔ́°b°V̀;;kɔ́bɛ̀;kɔ̂p;kwɔ́bɔ̀;kɔ̂b;;;;;;;;
946;teigne;°b°ɔ̀°T°Ì;;;bòt;;bòr;;ɓɔ̀lì;burəˤ;bòr;;;;
947;termite;°s°ê°K;;sɛ́kɛ̀;;sə̂ɡ;;ʃə̂;;səˤ;;ʃíʔ;;;
948;terre;°s°í;sī;sí;;sí;;ʃí;sī;si;sí;;;;
949;terre, sol;°b°ɔ̀°s°V́;;;bɔ̌s;;bwǎh;;;;bwɔ̀hɔ́;;;;
950;testicule;°b°i°n°d°i;bvìndə́ʔ;bìndì;;bìnd;;;;bvindi;;bvə́ndì;;;
951;tête;°l°ô;lū;lô;lô;lû;lʊ̂;lû;lô;lu;lʊ̂;lú;;;
952;tibia;;;;g̥ɛ̀l;nkɛ̀l;;nkɛ́lə́;;;;;;;
953;tique, puce;°k°ó°b;;kúwɔ́;kwó;kwób;;;;;kwób;;;;
954;tirer, fumer;°d°ù°l°à;;;dùl;dùlə̀;dùlò;ɟùlə̀;dùlɔ̀;;dùlò;;;;
955;tirer, lancer;°ɡ°ù°s°à;;;wùs;wùzà;ɡùhò;wùsə̀;wùzɔ̀;vusɛ;ɡwìhò;;;;
956;tisser;°l°ó°ŋ°à;lúŋə̀;lɔ̀;lóò;lúŋò;lʊ́ò;lwô;;lwɔ;;lwô;;;
957;tombeau 1;°s°ɔ̀°ŋ;ʃwɔ̀ŋ;sɔ̰̂;sɔ̀ŋ;;sòò;ʃwòŋ;ʃɔ̀ɔ̀ŋ;swɔŋ;;;;;
958;tombeau 2 (emprunt?);°C°ù°s;;;vùs;;nvɩ̀h;;;;mfùs;;;;
959;tomber 1;°d°ù°m°à;dvə̀mà;dvùmɔ;dùmà;dùmà;dùmà;;dùmà;;dùmà;dzúmə̀;;;
960;tomber 2;°k°Ù°T°Ì;kfə̀ɾà;kwê;kɥɛ̀;kùr;kùr;kə̀də̀wà;kùrɔ̀;;kwìr;;;;
961;tomber 3;°b°í°l°à;bvíà;;bîl;;;bîl;bīlɔ̀;;bílâ;;;;
962;tonnerre;°d°ù°m;;;dùmbí;;dùm;;;;dùm;;;;
963;tort;°b°ɛ̀°ɛ́;bá;;;;bě;bɛ̀ɛ̀;;;bě;;;;
964;tortue;°k°ú°l°Ì;kfə́lì;kfúlɛ̀;kɥîl;kûl;kûl;;kūlì;pful;kûl;kfə́lì;;;
965;tous;°b°j°á°s;ə́ə̀;ɛ̂;bjâs;;bjɛ̂h;;ɓjà;;;;;;
966;tousser;°k°ɔ́°s;kwéèy;kɔ́sɛ;kôs;kwêz;kœ̂h;;kɔ̄ɛ̀;kuɛ;;;;;
967;tout;°j°â°s;;;jâs;;jɛ̂h;;jà;jiaa;jɛ̂h;;;;
968;toux;°k°ɔ́°s°V;;kwɛ̂;kós;kwéz;kœ́h;;;;kœ́hœ́;;*k*ó*c;;
969;trace;°b°á°l°V;;;;mbál;báálé;mbáál;;;;;;;
970;tranchant;°ɡ°o°l°a;wólə̀;vúlɔ̀;wòl;;;wâl;wòlāà;;;;;;
971;transpirer;°d°ì°K°à;;dówó;dìdìk;dìɡə̀bè;dùʔwò;;dìɡàà;;;;;;
972;travail 1;°s°á°l°V́;;sáálɛ́;sâ;;sâ;sáál;sálá;;sâ;ʃálí;;;
973;travail 2;°s°V̂°V;séì;;;sjê;sjɛ́ɛ́;séj;;;sɛ́ɛ́;;;;
974;travailler;°s°V́°V̀;séèy;;;sjê;séà;sêj;;;séâ;;*c*á*d;;
975;travailleur;°s°á°l°Ì;sálè;;;;sjɛ̂l;sôl;sālì;;sɛ̂l;;;;
976;traverser;°t°à°ŋ;ndàŋ;ndà;;ntàŋ;ntàà;ntò;;;ntàà;;;;
977;tremper, plonger;°d°ù°b°à;dvwə́ə̀;dvùbɔ;dùbá;;dùbò;ɟùwò;;;dùbò;;;;
978;tresser;°p°è°n°d°à;pə̀ndə̀;péndɔ;pjèd;fə̀nd;pènè;fànd;;pindɛ;pjèn;pìndá;;;
979;trois;°l°á°l°V̀;láàlə̀;láálɛ̀;lɛ̂l;lôl;lɛ̂l;lôl;lāālî;lal;lɛ̂l;lálì;;;
980;trompe (éléphant);°b°ɔ́°l°Ì;bwɔ́lə̀;bvúɔ́;;mbúl;bôl;bwôl;mbɔ̄lì;bvuɔ;;;;;
981;tromperie;°k°ɔ́°ŋ°à;;;kɔ̂ŋ;;kóò;;kɔ̄āŋ;;;;;;
982;tronc;°k°ù°b°Ò;;kfùbɔ́;kùù;;kùó;;kùbɔ̄;pfuɔ;;;;;
983;tronc, obstacle;°k°ɔ̀°K°á;kfùɡə̀;kùá;kwǎ;kwábə̀là;kwǎʔ;;;;;;;;
984;trou 1;°ɡ°ú°K;;;ɡúk;wúɡ;ɡʊ́á;;ɡùɔ̀;;ɡʊ́á;;;;
985;trou 2;°b°é;;;bé;bé;bɩ́;bé;ɓē;bvi;bɩ́;ɡví;;;
986;trou 3;°k°ù°l;kù;kù;kù;;kù;;;;kùl;;;;
987;trouver 1;°k°ɔ̀°b;kùlà;kfùmala;;kwèb;kœ̀b;;;;kœ̀b;kóɛ̀;;;
988;trouver 2;°b°è°l°à;;;bèlà;bálà;;;ɓjèlà;;;;;;
989;tubercule;°s°ɔ́°ŋ;;;sóŋ;ʃúŋ;sóó;;;;;;;;
990;tuer;°ɟ°ó;ɡú;dyùù;ɡô;ɟû;ɟʊ̂;ɡù;ɡwô;ɟu;ɟʊ̂;ɡwə̂ʔ;;;
991;tueur, chasseur;°ɟ°ó°l°Ì;ɡúlù;;nɡôl;ɟúl;ɟʊ̂l;nɡúùl;ɡwó;;ɟwɩ̂l;ɡúlì;;;
992;un 1;°w°V́°T°V́;wóróʔò;vúdṵ̀;wát;wùrùɡ;wár;;wɔ̄rɔ̄;;;və́rə̀;;;
993;un 2;°ɡ°ɔ°T;;;nɡɔ̀t;;nɡwár;nɡúd;;nvur;ɡwɔ́r;;;;
994;urine;;míŋɡélìʔ;nzálè;mìzà;ncêlə̀;mîhlà;;ɟālì;nzal;;nʃálì;;;
995;uriner;°m°í°n°ɟ°à;míŋɡì;níndyà;mízà;mìnɟà;míhà;;;;;;;;
996;vache 1;°ɲ°à°K°à;ɲàʔ;nyàgà;ɲàk;;;;;ɲaɡa;;ɲákà;;;
997;vache 2;°t°ɔ̀;;;;ntè;ntœ̀œ̀;ntèɲ;;;ntœ̀œ̀;;;;
998;vague;°b°ó°K°ó;;;pókò;;òbóʔó;;;;bwóʔó;;;;
999;vallée;°d°ɔ̀°n°ɡ;;;;ndwànɡ;dwǎŋ;;;;dwɔ̌ŋ;;;;
1000;varan;;ŋɡwàmbà;ngɔ̀mbɔ̀;g̥òb;nkùmb;nkòm;nkwòmb;;nɡwɔmbi;nkɔ̂m;;;;
1001;veiller;°m°ɔ̀;mwɔ̀;;mɔ̀;;mò;;;;mò;;;;
1002;veine, muscle;°s°ì°s°Á;sìyə́ʔə̀;sìsɔ́;ʃǐs;sìzɔ́;sìhé;sə̀sàɡə́;sìzɔ̄;sinsɛ;sìhó;;;;
1003;vendre;°b°V́°m°s°à;;;bɔ́msà;;bɛ́mà;;;;bwɔ́msâ;;;;
1004;vendredi;°c°ì°c°ì°d°V;;;;;cìtír;cìcúdú;;;cìtír;;;;
1005;venir;;zè;jì;ʒɛ̀;ncò;nzè;zə̀;ncè;nzi;nsjè;nʃì;;;
1006;vent;°p°ù°p°ɔ°l°V;fùbúʔ;pɛ̀wɔ́;pǔp;fùbɔ́;pùbò;;pùbɔ̀lɔ̀;;pùbó;kfwə́lə̀;*p*ù*ù*p*à;;
1007;ventre;°m°ɔ̀;bvə̀m;mɔ̀;mɔ̀;mwɔ̀;mò;;mɔ̀;mwɔ;mò;;;;
1008;ver de terre;°s°ó°m°b°Ó;ʃwɔ̄ŋ;;swób;ʃúmb;sóm;ʃwómbú;;;sóm;;;;
1009;verser;°s°ò;ʃù;sùbɛ;sò;ʃù;sʊ̀;ʃù;ʃò;su;sʊ̀;ʃwə̀ʔ;*c*ʊ̀*p;;
1010;vêtement;°k°á°n°d°á;;gâ̰;kád;kánd;kán;káándə́;kāndɔ̄;;kán;;*ɡ*á*n*d*á;;
1011;veuf;°k°ú°s°à;kfwúə̀;kùzɔ́;kûs;kúzɔ̀;kúhò;kúsə̀;kūzɔ̀;pfusɛ;kwíhô;;;;
1012;viande;;;;b̥yòò;;;mpàwó;mpèō;;;;;;
1013;vie;°c°ì°K°V̀;tsə̀ɡə̀ʔ;tsíì;cîk;cìɡ;cwìʔ;cə̀ɡ;cìɡì;tsəˤ;cìʔ;;;;
1014;vieillesse;°ɟ°ǒ°m°b;;;ɡǒb;;ɟʊ̌m;;;;ɟʊ̌m;;;;
1015;vieillir;°ɟ°ò°m°b°Ì;yùmbə̀;;ɡwèb;ɟwèm;ɟø̀m;;ɡwòmbì;;ɟwɩ̀m;;;;
1016;vieux 1;°t°ó°m°b°á;;;;twámbá;tá;;tōmbā;tumba;táámʊ̀r;;;;
1017;vieux 2;°ɟ°ò°m°b°Í;;;;;ɟʊ̌m;;ɡwòmbī;;ɟʊ̌m;;;;
1018;vieux 3;°t°ú°l;túlù;túlé;;túl;;cúcúl;;tul;;túlé;;;
1019;village;°k°ɔ́°T°á;;kwádɔ́;;kwád;kwár;;;kwar;kwɔ́r;kwárə́;;;
1020;village abandonné;°ɡ°ù°n°d°À;;;nɡùd;;ɡùnò;;wùndɔ̀;;nɡùnò;;;;
1021;ville;°ɡ°á°C°à;ŋɡúlà;;;nɡwâlà;nkànà;ɡwálà;;;nkànà;;;;
1022;vipère;°ɟ°ó°Ì°l;yə́lə̀;yílɛ̀;g̥ɥêl;;ɟø̂l;jûl;;;ɟwɩ̂l;;;;
1023;virage;°b°Ó°n°ɡ°V̀;;;bɔ́ŋ;;bóó;búɡə̀;;;mbóó;;;;
1024;visage, front;;mbwɔ̀mbə́;mbɔ̀mbɔ́;b̥wób;mpwòmb;mpǒm;mpwòòmbú;mpɔ̀mbī;mbʰwɔm;mpǒm;bwɔ́mbí;;;
1025;voir 1;°b°È°È;;;bèè;;bèè;;ɓɛ̀ɛ̀;;bèè;;;;
1026;voir 2;°d°é°n°ɡ;də́ɡè;dígɛ;;dêɡ;;də́ɡ;ɗénɡɔ́lɔ̀;;;;;;
1027;voix;°k°ɛ́°l°V̀;kə́lè;;;kól;cjêl;kə̂l;;;kêl;kɛ́lì;;;
1028;vol;°ɟ°í°b°à;;gyɛ́lâ;;ɟíbò;ɟíbè;;ɟībɔ̀;;ɟíbô;;;;
1029;voler;°ɟ°V́°l°V̀;ɟə́lè;ɡyɛ́lɛ;;ɟîl;;ɟə̂l;;ɟɛl;;ɡíljàɡà;;;
1030;voleur;°ɟ°í°b°Ì°l°Ì;;jíbí;náɟúù;ɟíbə̀lè;ɟíblʊ̌;ɟíwàl;ɟībì;ndziu;ɟíblʊ̌;;;;
1031;vomir;°ɟ°ó°l°à;ɡú;;ɡô;ɟû;ɟʊ̂;ɡù;ɡwōlā;;;ɡú;;;
1032;vouloir 1;°k°w°à°l°à;;;kɥɛ̀l;;kpɛ̀l;cɛ̀l;;;;kɥɛ́là;;;
1033;vouloir 2;°ɡ°ó°m°b°Ì;ɡì;wúmbɛ;;wîmb;ɡø̂m;wímb;wōmbī;wum;ɡwɩ̂m;;;;
1034;voyage;°k°ɛ́°n°d;kə̀ndə̀;kɛ̀ndɛ̀;tjèd;nkònd;cjèn;kə̀nd;;cɛn;kèn;;;;
